TIMESTAMP_START,TIMESTAMP_END,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_DIF,PPFD_DIF_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_4,TS_F_MDS_5,TS_F_MDS_6,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,TS_F_MDS_4_QC,TS_F_MDS_5_QC,TS_F_MDS_6_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_3,SWC_F_MDS_4,SWC_F_MDS_5,SWC_F_MDS_6,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,SWC_F_MDS_3_QC,SWC_F_MDS_4_QC,SWC_F_MDS_5_QC,SWC_F_MDS_6_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_CUT_REF,NEE_VUT_REF,NEE_CUT_REF_QC,NEE_VUT_REF_QC,NEE_CUT_REF_RANDUNC,NEE_VUT_REF_RANDUNC,NEE_CUT_REF_JOINTUNC,NEE_VUT_REF_JOINTUNC,NEE_CUT_USTAR50,NEE_VUT_USTAR50,NEE_CUT_USTAR50_QC,NEE_VUT_USTAR50_QC,NEE_CUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_RANDUNC,NEE_CUT_USTAR50_JOINTUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_CUT_MEAN,NEE_VUT_MEAN,NEE_CUT_MEAN_QC,NEE_VUT_MEAN_QC,NEE_CUT_SE,NEE_VUT_SE,NEE_CUT_05,NEE_CUT_16,NEE_CUT_25,NEE_CUT_50,NEE_CUT_75,NEE_CUT_84,NEE_CUT_95,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_CUT_05_QC,NEE_CUT_16_QC,NEE_CUT_25_QC,NEE_CUT_50_QC,NEE_CUT_75_QC,NEE_CUT_84_QC,NEE_CUT_95_QC,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_CUT_REF_NIGHT,NEE_VUT_REF_NIGHT,NEE_CUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_SD,NEE_CUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_QC,NEE_CUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_CUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_CUT_REF_DAY,NEE_VUT_REF_DAY,NEE_CUT_REF_DAY_SD,NEE_VUT_REF_DAY_SD,NEE_CUT_REF_DAY_QC,NEE_VUT_REF_DAY_QC,NEE_CUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_RANDUNC,NEE_CUT_REF_DAY_JOINTUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_CUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT,NEE_CUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_SD,NEE_CUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_QC,NEE_CUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_CUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_CUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY,NEE_CUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_SD,NEE_CUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_QC,NEE_CUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_CUT_USTAR50_DAY_JOINTUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_CUT_05_NIGHT,NEE_CUT_16_NIGHT,NEE_CUT_25_NIGHT,NEE_CUT_50_NIGHT,NEE_CUT_75_NIGHT,NEE_CUT_84_NIGHT,NEE_CUT_95_NIGHT,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_CUT_05_NIGHT_QC,NEE_CUT_16_NIGHT_QC,NEE_CUT_25_NIGHT_QC,NEE_CUT_50_NIGHT_QC,NEE_CUT_75_NIGHT_QC,NEE_CUT_84_NIGHT_QC,NEE_CUT_95_NIGHT_QC,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_CUT_05_DAY,NEE_CUT_16_DAY,NEE_CUT_25_DAY,NEE_CUT_50_DAY,NEE_CUT_75_DAY,NEE_CUT_84_DAY,NEE_CUT_95_DAY,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_CUT_05_DAY_QC,NEE_CUT_16_DAY_QC,NEE_CUT_25_DAY_QC,NEE_CUT_50_DAY_QC,NEE_CUT_75_DAY_QC,NEE_CUT_84_DAY_QC,NEE_CUT_95_DAY_QC,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,RECO_NT_CUT_REF,RECO_NT_CUT_USTAR50,RECO_NT_CUT_MEAN,RECO_NT_CUT_SE,RECO_NT_CUT_05,RECO_NT_CUT_16,RECO_NT_CUT_25,RECO_NT_CUT_50,RECO_NT_CUT_75,RECO_NT_CUT_84,RECO_NT_CUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,GPP_NT_CUT_REF,GPP_NT_CUT_USTAR50,GPP_NT_CUT_MEAN,GPP_NT_CUT_SE,GPP_NT_CUT_05,GPP_NT_CUT_16,GPP_NT_CUT_25,GPP_NT_CUT_50,GPP_NT_CUT_75,GPP_NT_CUT_84,GPP_NT_CUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,RECO_DT_CUT_REF,RECO_DT_CUT_USTAR50,RECO_DT_CUT_MEAN,RECO_DT_CUT_SE,RECO_DT_CUT_05,RECO_DT_CUT_16,RECO_DT_CUT_25,RECO_DT_CUT_50,RECO_DT_CUT_75,RECO_DT_CUT_84,RECO_DT_CUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,GPP_DT_CUT_REF,GPP_DT_CUT_USTAR50,GPP_DT_CUT_MEAN,GPP_DT_CUT_SE,GPP_DT_CUT_05,GPP_DT_CUT_16,GPP_DT_CUT_25,GPP_DT_CUT_50,GPP_DT_CUT_75,GPP_DT_CUT_84,GPP_DT_CUT_95,RECO_SR,RECO_SR_N
20070101,20070107,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.484,3.141,1.44,4.017,1.218,3.484,0.0,3.141,1.44,0.0,4.017,1.218,0.0,123.025,-9999,-9999,53.765,53.765,0.0,-9999,-9999,284.083,284.083,0.0,-9999,-9999,275.068,275.068,0.0,-9999,-9999,1.94,1.94,0.0,97.703,97.703,0.0,0.805,0.805,0.0,3.651,3.651,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,66.1394,-9999,-9999,-9999,59.8908,-9999,-9999,-9999,-9999,-9999,29.2857,18.7143,0.0,0.0,-4.23355,-4.35419,0.0,0.0,-9999,-9999,-9999,-9999,-4.23355,-4.35419,0.0,0.0,-9999,-9999,-9999,-9999,-4.35862,-4.44401,0.0,0.0,0.0439661,0.0416762,-5.05115,-4.7722,-4.35419,-4.23825,-4.21462,-4.18024,-4.09601,-4.99469,-4.85273,-4.59174,-4.35419,-4.23355,-4.2282,-4.19628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.65467,1.46507,5.35792,5.49781,0.0,0.0,-9999,-9999,-9999,-9999,-13.0486,-13.0486,1.68698,1.68698,0.0,0.0,-9999,-9999,-9999,-9999,1.65467,1.46507,5.35792,5.49781,0.0,0.0,-9999,-9999,-9999,-9999,-13.0486,-13.0486,1.68698,1.68698,0.0,0.0,-9999,-9999,-9999,-9999,0.498837,0.835799,1.46507,1.64483,1.66412,1.71827,1.83043,0.553658,0.708382,1.09916,1.48168,1.6507,1.65467,1.71329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.309,-13.2033,-13.0647,-13.0486,-13.0173,-12.9991,-12.9848,-13.4083,-13.2033,-13.0985,-13.0486,-13.0486,-13.0486,-13.0173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.61016,3.61016,3.68623,0.0393031,3.4774,3.51534,3.55641,3.57756,3.66977,3.84557,4.25629,3.54891,3.57067,3.63846,0.0344921,3.38917,3.5001,3.51534,3.58028,3.61352,3.78569,4.09887,7.96435,7.96435,8.13024,0.0585167,7.7251,7.78997,7.81479,7.96435,8.45473,8.48282,8.74601,7.81479,7.80422,7.99707,0.0572604,7.6941,7.70954,7.7283,7.82621,8.15143,8.42695,8.74179,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20070108,20070114,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-2.846,-3.099,1.754,-2.461,1.053,-2.846,0.0,-3.099,1.754,0.0,-2.461,1.053,0.0,129.815,-9999,-9999,49.005,49.005,0.0,-9999,-9999,275.701,275.701,0.0,-9999,-9999,263.85,263.85,0.0,-9999,-9999,1.447,1.447,0.0,98.392,98.392,0.0,1.058,1.058,0.0,3.041,3.041,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,65.2069,-9999,-9999,-9999,60.3952,-9999,-9999,-9999,-9999,-9999,29.0,19.0,0.0,0.0,-4.17163,-4.31217,0.0,0.0,-9999,-9999,-9999,-9999,-4.17163,-4.31217,0.0,0.0,-9999,-9999,-9999,-9999,-4.29145,-4.3953,0.0,0.0,0.0481157,0.0437954,-5.03223,-4.71754,-4.31217,-4.17217,-4.12773,-4.09316,-3.96325,-4.97761,-4.81945,-4.53687,-4.31217,-4.17163,-4.16375,-4.1246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.79547,1.57133,5.24066,5.43444,0.0,0.0,-9999,-9999,-9999,-9999,-12.8962,-12.8962,1.77638,1.77638,0.0,0.0,-9999,-9999,-9999,-9999,1.79547,1.57133,5.24066,5.43444,0.0,0.0,-9999,-9999,-9999,-9999,-12.8962,-12.8962,1.77638,1.77638,0.0,0.0,-9999,-9999,-9999,-9999,0.600677,0.966682,1.57133,1.79462,1.83432,1.88947,2.06423,0.653603,0.833852,1.22695,1.58468,1.79547,1.80806,1.88286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.2446,-13.1128,-12.9176,-12.8962,-12.8486,-12.8258,-12.7991,-13.2839,-13.1128,-12.9602,-12.8962,-12.8962,-12.8962,-12.8486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.53177,2.53177,2.64587,0.0486088,2.33567,2.47771,2.4881,2.51389,2.57394,2.91765,3.38735,2.49901,2.54153,2.617,0.0403966,2.27633,2.48395,2.50562,2.53021,2.59528,2.84827,3.23657,6.84393,6.84393,7.04117,0.0642363,6.60432,6.69353,6.71323,6.84148,7.23829,7.46889,7.81626,6.71323,6.71316,6.90845,0.0605851,6.5488,6.61523,6.64536,6.73161,7.01991,7.38295,7.75615,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20070115,20070121,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-6.671,-7.225,1.898,-5.826,1.446,-6.671,0.0,-7.225,1.898,0.0,-5.826,1.446,0.0,139.396,-9999,-9999,55.609,55.609,0.0,-9999,-9999,256.812,256.812,0.0,-9999,-9999,238.568,238.568,0.0,-9999,-9999,0.996,0.996,0.0,98.858,98.858,0.0,2.198,2.198,0.0,2.908,2.908,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,65.1642,-9999,-9999,-9999,58.4508,-9999,-9999,-9999,-9999,-9999,29.0,19.0,0.0,0.0,-4.20898,-4.31209,0.0,0.0,-9999,-9999,-9999,-9999,-4.20898,-4.31209,0.0,0.0,-9999,-9999,-9999,-9999,-4.33219,-4.42507,0.0,0.0,0.0470043,0.04397,-5.05611,-4.75489,-4.31209,-4.2129,-4.17974,-4.15114,-4.03076,-5.0039,-4.85816,-4.57912,-4.31209,-4.20898,-4.2001,-4.16755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.80917,1.6447,5.18196,5.37189,0.0,0.0,-9999,-9999,-9999,-9999,-13.008,-13.008,1.84476,1.84476,0.0,0.0,-9999,-9999,-9999,-9999,1.80917,1.6447,5.18196,5.37189,0.0,0.0,-9999,-9999,-9999,-9999,-13.008,-13.008,1.84476,1.84476,0.0,0.0,-9999,-9999,-9999,-9999,0.6166,0.97808,1.6447,1.80253,1.82856,1.87292,2.03453,0.671914,0.836344,1.23189,1.6447,1.80291,1.80917,1.87292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.3303,-13.2045,-13.028,-13.008,-12.9645,-12.9427,-12.9181,-13.3831,-13.2045,-13.0685,-13.008,-13.008,-13.008,-12.9645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.93157,1.93157,2.06049,0.0541381,1.72196,1.87528,1.8858,1.92442,1.99761,2.30557,2.93527,1.91274,1.96184,2.03956,0.0436964,1.67815,1.88178,1.91274,1.96184,2.01943,2.13332,2.63112,6.24366,6.24366,6.48556,0.0679617,6.08804,6.14329,6.15444,6.24366,6.62756,6.84429,7.31845,6.14329,6.17082,6.37175,0.0612936,6.03483,6.10073,6.13137,6.18817,6.50507,6.75332,7.23772,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20070122,20070128,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-8.188,-8.575,2.166,-7.61,1.449,-8.188,0.0,-8.575,2.166,0.0,-7.61,1.449,0.0,151.636,-9999,-9999,68.174,68.174,0.0,-9999,-9999,251.191,251.191,0.0,-9999,-9999,231.044,231.044,0.0,-9999,-9999,0.839,0.839,0.0,97.865,97.865,0.0,0.986,0.986,0.0,2.356,2.356,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,66.1394,-9999,-9999,-9999,59.8908,-9999,-9999,-9999,-9999,-9999,28.7143,19.2857,0.0,0.0,-4.23355,-4.35419,0.0,0.0,-9999,-9999,-9999,-9999,-4.23355,-4.35419,0.0,0.0,-9999,-9999,-9999,-9999,-4.35862,-4.44401,0.0,0.0,0.0439661,0.0416762,-5.05115,-4.7722,-4.35419,-4.23825,-4.21462,-4.18024,-4.09601,-4.99469,-4.85273,-4.59174,-4.35419,-4.23355,-4.2282,-4.19628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.83699,1.64368,5.24892,5.40029,0.0,0.0,-9999,-9999,-9999,-9999,-12.8861,-12.8861,1.91622,1.91622,0.0,0.0,-9999,-9999,-9999,-9999,1.83699,1.64368,5.24892,5.40029,0.0,0.0,-9999,-9999,-9999,-9999,-12.8861,-12.8861,1.91622,1.91622,0.0,0.0,-9999,-9999,-9999,-9999,0.677445,1.01143,1.64368,1.82691,1.84128,1.89654,2.00186,0.733373,0.881557,1.28013,1.64982,1.8293,1.83699,1.89654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.1684,-13.0656,-12.916,-12.8861,-12.8478,-12.8301,-12.8035,-13.2029,-13.0656,-12.9489,-12.8861,-12.8861,-12.8861,-12.8478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.73256,1.73256,1.86182,0.0541085,1.53091,1.67845,1.6885,1.72736,1.80043,2.10226,2.74641,1.7172,1.76547,1.8422,0.0433029,1.49196,1.68469,1.7172,1.76547,1.82148,1.89487,2.40569,6.08676,6.08676,6.30583,0.066461,5.92396,5.9744,5.9905,6.08676,6.40816,6.64282,7.15691,5.97057,5.99902,6.20082,0.0585263,5.9016,5.94101,5.97057,6.01847,6.32717,6.55062,7.04617,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20070129,20070204,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-11.228,-11.638,1.403,-10.654,1.38,-11.228,0.0,-11.638,1.403,0.0,-10.654,1.38,0.0,166.346,-9999,-9999,76.419,76.419,0.0,-9999,-9999,232.688,232.688,0.0,-9999,-9999,206.279,206.279,0.0,-9999,-9999,0.861,0.861,0.0,97.604,97.604,0.0,1.132,1.132,0.0,2.591,2.591,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,65.2069,-9999,-9999,-9999,60.3952,-9999,-9999,-9999,-9999,-9999,28.0,20.0,0.0,0.0,-4.17163,-4.31217,0.0,0.0,-9999,-9999,-9999,-9999,-4.17163,-4.31217,0.0,0.0,-9999,-9999,-9999,-9999,-4.29145,-4.3953,0.0,0.0,0.0481157,0.0437954,-5.03223,-4.71754,-4.31217,-4.17217,-4.12773,-4.09316,-3.96325,-4.97761,-4.81945,-4.53687,-4.31217,-4.17163,-4.16375,-4.1246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.09532,1.86317,5.07717,5.29739,0.0,0.0,-9999,-9999,-9999,-9999,-12.5814,-12.5814,2.22986,2.22986,0.0,0.0,-9999,-9999,-9999,-9999,2.09532,1.86317,5.07717,5.29739,0.0,0.0,-9999,-9999,-9999,-9999,-12.5814,-12.5814,2.22986,2.22986,0.0,0.0,-9999,-9999,-9999,-9999,0.895052,1.24863,1.86317,2.09443,2.12315,2.18027,2.331,0.949868,1.11106,1.51819,1.86394,2.09532,2.10072,2.18027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.9644,-12.8393,-12.6181,-12.5814,-12.5188,-12.4972,-12.4294,-12.9701,-12.8393,-12.6586,-12.5814,-12.5814,-12.5814,-12.5188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.34029,1.34029,1.4701,0.0542641,1.15117,1.28981,1.29905,1.33911,1.39808,1.70405,2.37429,1.33199,1.37919,1.45366,0.0427646,1.12185,1.29563,1.33199,1.38495,1.43255,1.4379,1.96424,5.65246,5.65246,5.86541,0.0671974,5.45699,5.53161,5.54833,5.6499,5.97224,6.23345,6.72171,5.54833,5.55082,5.74511,0.0603627,5.37867,5.45698,5.51017,5.56554,5.86868,6.17716,6.57517,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
