TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_DIF,PPFD_DIF_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_4,TS_F_MDS_5,TS_F_MDS_6,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,TS_F_MDS_4_QC,TS_F_MDS_5_QC,TS_F_MDS_6_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_3,SWC_F_MDS_4,SWC_F_MDS_5,SWC_F_MDS_6,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,SWC_F_MDS_3_QC,SWC_F_MDS_4_QC,SWC_F_MDS_5_QC,SWC_F_MDS_6_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_CUT_REF,NEE_VUT_REF,NEE_CUT_REF_QC,NEE_VUT_REF_QC,NEE_CUT_REF_RANDUNC,NEE_VUT_REF_RANDUNC,NEE_CUT_REF_JOINTUNC,NEE_VUT_REF_JOINTUNC,NEE_CUT_USTAR50,NEE_VUT_USTAR50,NEE_CUT_USTAR50_QC,NEE_VUT_USTAR50_QC,NEE_CUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_RANDUNC,NEE_CUT_USTAR50_JOINTUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_CUT_MEAN,NEE_VUT_MEAN,NEE_CUT_MEAN_QC,NEE_VUT_MEAN_QC,NEE_CUT_SE,NEE_VUT_SE,NEE_CUT_05,NEE_CUT_16,NEE_CUT_25,NEE_CUT_50,NEE_CUT_75,NEE_CUT_84,NEE_CUT_95,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_CUT_05_QC,NEE_CUT_16_QC,NEE_CUT_25_QC,NEE_CUT_50_QC,NEE_CUT_75_QC,NEE_CUT_84_QC,NEE_CUT_95_QC,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_CUT_REF_NIGHT,NEE_VUT_REF_NIGHT,NEE_CUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_SD,NEE_CUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_QC,NEE_CUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_CUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_CUT_REF_DAY,NEE_VUT_REF_DAY,NEE_CUT_REF_DAY_SD,NEE_VUT_REF_DAY_SD,NEE_CUT_REF_DAY_QC,NEE_VUT_REF_DAY_QC,NEE_CUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_RANDUNC,NEE_CUT_REF_DAY_JOINTUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_CUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT,NEE_CUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_SD,NEE_CUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_QC,NEE_CUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_CUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_CUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY,NEE_CUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_SD,NEE_CUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_QC,NEE_CUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_CUT_USTAR50_DAY_JOINTUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_CUT_05_NIGHT,NEE_CUT_16_NIGHT,NEE_CUT_25_NIGHT,NEE_CUT_50_NIGHT,NEE_CUT_75_NIGHT,NEE_CUT_84_NIGHT,NEE_CUT_95_NIGHT,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_CUT_05_NIGHT_QC,NEE_CUT_16_NIGHT_QC,NEE_CUT_25_NIGHT_QC,NEE_CUT_50_NIGHT_QC,NEE_CUT_75_NIGHT_QC,NEE_CUT_84_NIGHT_QC,NEE_CUT_95_NIGHT_QC,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_CUT_05_DAY,NEE_CUT_16_DAY,NEE_CUT_25_DAY,NEE_CUT_50_DAY,NEE_CUT_75_DAY,NEE_CUT_84_DAY,NEE_CUT_95_DAY,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_CUT_05_DAY_QC,NEE_CUT_16_DAY_QC,NEE_CUT_25_DAY_QC,NEE_CUT_50_DAY_QC,NEE_CUT_75_DAY_QC,NEE_CUT_84_DAY_QC,NEE_CUT_95_DAY_QC,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,RECO_NT_CUT_REF,RECO_NT_CUT_USTAR50,RECO_NT_CUT_MEAN,RECO_NT_CUT_SE,RECO_NT_CUT_05,RECO_NT_CUT_16,RECO_NT_CUT_25,RECO_NT_CUT_50,RECO_NT_CUT_75,RECO_NT_CUT_84,RECO_NT_CUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,GPP_NT_CUT_REF,GPP_NT_CUT_USTAR50,GPP_NT_CUT_MEAN,GPP_NT_CUT_SE,GPP_NT_CUT_05,GPP_NT_CUT_16,GPP_NT_CUT_25,GPP_NT_CUT_50,GPP_NT_CUT_75,GPP_NT_CUT_84,GPP_NT_CUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,RECO_DT_CUT_REF,RECO_DT_CUT_USTAR50,RECO_DT_CUT_MEAN,RECO_DT_CUT_SE,RECO_DT_CUT_05,RECO_DT_CUT_16,RECO_DT_CUT_25,RECO_DT_CUT_50,RECO_DT_CUT_75,RECO_DT_CUT_84,RECO_DT_CUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,GPP_DT_CUT_REF,GPP_DT_CUT_USTAR50,GPP_DT_CUT_MEAN,GPP_DT_CUT_SE,GPP_DT_CUT_05,GPP_DT_CUT_16,GPP_DT_CUT_25,GPP_DT_CUT_50,GPP_DT_CUT_75,GPP_DT_CUT_84,GPP_DT_CUT_95,RECO_SR,RECO_SR_N
200701,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-4.09,-4.48,1.804,-3.501,1.363,-4.09,0,-4.48,1.804,0,-3.501,1.363,0,138.471,-9999,-9999,58.438,58.438,0,-9999,-9999,264.515,264.515,0,-9999,-9999,248.878,248.878,0,-9999,-9999,1.274,1.274,0,98.174,98.174,0,1.204,1.204,0,2.937,2.937,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,65.6471,-9999,-9999,-9999,59.6494,-9999,-9999,-9999,-9999,-9999,28.9032,19.0968,0,0,-4.28371,-4.34341,0,0,-9999,-9999,-9999,-9999,-4.21123,-4.33248,0,0,-9999,-9999,-9999,-9999,-4.33446,-4.42655,0,0,0.0457905,0.0427935,-5.04755,-4.75363,-4.33248,-4.21466,-4.1832,-4.15025,-4.04491,-4.99266,-4.84215,-4.57433,-4.33248,-4.21123,-4.20218,-4.16837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.68838,1.593,5.38169,5.40357,0,0,-9999,-9999,-9999,-9999,-12.9291,-12.9291,1.84976,1.84976,0,0,-9999,-9999,-9999,-9999,1.80417,1.61055,5.23982,5.41165,0,0,-9999,-9999,-9999,-9999,-12.9291,-12.9291,1.84976,1.84976,0,0,-9999,-9999,-9999,-9999,0.62719,0.976338,1.61055,1.79658,1.8212,1.87386,2.01119,0.682104,0.842776,1.23863,1.61318,1.79865,1.80417,1.87263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-13.2367,-13.1204,-12.9526,-12.9291,-12.8874,-12.8674,-12.8407,-13.28,-13.1204,-12.99,-12.9291,-12.9291,-12.9291,-12.8874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.36694,2.36694,2.48121,0.0482927,2.17963,2.31512,2.32505,2.3511,2.40981,2.74851,3.22918,2.33688,2.37831,2.45308,0.039798,2.12425,2.3211,2.3427,2.37062,2.43041,2.67861,3.04754,6.69942,6.69942,6.90777,0.0634604,6.49527,6.57057,6.58897,6.69942,7.08969,7.29761,7.66676,6.53907,6.58954,6.78755,0.0587158,6.46531,6.51118,6.53907,6.59471,6.88985,7.21719,7.61703,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
200702,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9.847,-10.59,2.173,-8.925,1.853,-9.847,0,-10.59,2.173,0,-8.925,1.853,0,201.683,-9999,-9999,112.271,112.271,0,-9999,-9999,223.277,223.277,0,-9999,-9999,193.682,193.682,0,-9999,-9999,1.049,1.049,0,98.222,98.222,0,0.649,0.649,0,3.09,3.09,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,65.4293,-9999,-9999,-9999,59.783,-9999,-9999,-9999,-9999,-9999,26.6786,21.3214,0,0,-4.27424,-4.33323,0,0,-9999,-9999,-9999,-9999,-4.19645,-4.32265,0,0,-9999,-9999,-9999,-9999,-4.31843,-4.41492,0,0,0.0467691,0.0432855,-5.04293,-4.74054,-4.32265,-4.19887,-4.16246,-4.12942,-4.01332,-4.98845,-4.8357,-4.56115,-4.32265,-4.19645,-4.18746,-4.14938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.52331,2.42093,4.63468,4.68462,0,0,-9999,-9999,-9999,-9999,-12.4212,-12.4212,2.38647,2.38647,0,0,-9999,-9999,-9999,-9999,2.6429,2.4393,4.44202,4.69093,0,0,-9999,-9999,-9999,-9999,-12.4034,-12.4212,2.43479,2.38647,0,0,-9999,-9999,-9999,-9999,1.47758,1.82973,2.4393,2.63601,2.64681,2.71303,2.83095,1.53649,1.68393,2.10263,2.4393,2.63868,2.6429,2.71303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.8399,-12.7295,-12.4642,-12.4034,-12.3356,-12.3116,-12.2431,-12.793,-12.7295,-12.5618,-12.4212,-12.4034,-12.4034,-12.3459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.54233,1.54233,1.66848,0.0526048,1.35594,1.49213,1.50141,1.5384,1.59372,1.89477,2.53713,1.52954,1.57506,1.64942,0.0417671,1.32143,1.49791,1.52954,1.57506,1.62769,1.67755,2.17339,5.86499,5.86499,6.0834,0.0660053,5.68553,5.75254,5.76164,5.86499,6.21027,6.44429,6.90783,5.717,5.77152,5.96785,0.0593687,5.62551,5.69014,5.73448,5.789,6.08344,6.38267,6.79802,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
200703,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.143,-0.909,2.685,1.169,2.352,0.143,0,-0.909,2.685,0,1.169,2.352,0,292.245,-9999,-9999,146.749,146.749,0,-9999,-9999,269.377,269.377,0,-9999,-9999,255.385,255.385,0,-9999,-9999,2.266,2.266,0,98.613,98.613,0,2.298,2.298,0,2.955,2.955,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,65.4269,-9999,-9999,-9999,59.3242,-9999,-9999,-9999,-9999,-9999,23.6774,24.3226,0,0,-4.27894,-4.33433,0,0,-9999,-9999,-9999,-9999,-4.20568,-4.32297,0,0,-9999,-9999,-9999,-9999,-4.3285,-4.42228,0,0,0.0464787,0.0433078,-5.04867,-4.74972,-4.32297,-4.20893,-4.17532,-4.14368,-4.03018,-4.99474,-4.84496,-4.57148,-4.32297,-4.20568,-4.1957,-4.16188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.70509,3.59692,3.27791,3.41016,0,0,-9999,-9999,-9999,-9999,-11.7417,-11.7417,3.02136,3.02136,0,0,-9999,-9999,-9999,-9999,3.77281,3.61914,3.09493,3.41247,0,0,-9999,-9999,-9999,-9999,-11.6698,-11.7417,3.18264,3.02136,0,0,-9999,-9999,-9999,-9999,2.72108,3.13155,3.61914,3.72158,3.77281,3.83618,3.90924,2.78634,2.97561,3.33169,3.61914,3.77004,3.77281,3.83652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.3002,-12.2223,-11.7417,-11.6698,-11.5643,-11.5496,-11.4691,-12.2348,-12.2223,-12.0731,-11.7417,-11.6698,-11.6698,-11.5961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.09155,3.09155,3.17957,0.0403454,2.95048,3.02133,3.04917,3.06251,3.11446,3.37867,3.72931,3.04206,3.06877,3.13826,0.0345735,2.8756,3.01311,3.02732,3.06877,3.11001,3.30425,3.70033,7.41453,7.41453,7.60185,0.059879,7.18955,7.25936,7.28597,7.41453,7.90469,8.04773,8.26936,7.23775,7.27446,7.46676,0.0585727,7.1399,7.17767,7.1991,7.2972,7.61223,7.92427,8.23311,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
200704,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4.587,2.647,2.357,5.97,3.052,4.587,0,2.647,2.357,0,5.97,3.052,0,385.556,-9999,-9999,196.967,196.967,0,-9999,-9999,284.959,284.959,0,-9999,-9999,276.241,276.241,0,-9999,-9999,3.801,3.801,0,98.097,98.097,0,2.352,2.352,0,2.758,2.758,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,65.5035,-9999,-9999,-9999,59.579,-9999,-9999,-9999,-9999,-9999,20.3,27.7,0,0,-4.27912,-4.33712,0,0,-9999,-9999,-9999,-9999,-4.20472,-4.32615,0,0,-9999,-9999,-9999,-9999,-4.32742,-4.42146,0,0,0.0463303,0.0431223,-5.0465,-4.74821,-4.32615,-4.20777,-4.17403,-4.14151,-4.03001,-4.99207,-4.84111,-4.56925,-4.32615,-4.20472,-4.19537,-4.16022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.78318,4.67773,1.82673,2.0908,0,0,-9999,-9999,-9999,-9999,-10.6556,-10.6739,4.14945,4.10222,0,0,-9999,-9999,-9999,-9999,4.7767,4.70281,1.80777,2.0816,0,0,-9999,-9999,-9999,-9999,-10.5266,-10.6739,4.3508,4.10222,0,0,-9999,-9999,-9999,-9999,3.99753,4.38158,4.63083,4.70281,4.77929,4.79979,4.83038,4.04267,4.18607,4.40667,4.70281,4.7767,4.78318,4.85455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11.3863,-11.1954,-10.6739,-10.5266,-10.3938,-10.3713,-10.2701,-11.3866,-11.2694,-11.1293,-10.6739,-10.5266,-10.5025,-10.3938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.85177,3.85177,3.91026,0.0378348,3.70211,3.77021,3.78289,3.82583,3.9444,3.98311,4.3898,3.78064,3.78887,3.8529,0.0328304,3.67908,3.71259,3.73459,3.79917,3.83868,3.9444,4.17286,8.17792,8.17792,8.33172,0.0601019,7.89199,7.9836,8.03645,8.15527,8.61591,8.73554,9.13252,7.97601,7.9936,8.18032,0.0604574,7.84605,7.86769,7.88443,8.01687,8.35335,8.71655,8.87773,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
200705,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,13.924,10.958,2.697,15.657,3.39,13.903,0.195565,11.002,2.646,0.199241,15.6,3.361,0.193548,455,-9999,-9999,263.677,263.677,0,-9999,-9999,317.637,317.637,0,-9999,-9999,319.978,319.378,0.195565,-9999,-9999,7.215,7.276,0.195565,98.698,98.698,0,2.018,2.018,0,2.363,2.404,0.224462,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,70.0259,-9999,-9999,-9999,59.6494,-9999,-9999,-9999,-9999,-9999,17.6774,30.3226,0,0,-4.43789,-4.50431,0.144489,0.129704,-9999,-9999,-9999,-9999,-4.38765,-4.49528,0.149866,0.134409,-9999,-9999,-9999,-9999,-4.48382,-4.59343,0.142272,0.124916,0.04589,0.0409743,-5.17924,-4.92798,-4.4959,-4.39622,-4.30515,-4.27882,-4.17432,-5.13815,-4.99357,-4.78653,-4.4959,-4.39308,-4.38546,-4.34351,0.0853495,0.112231,0.135753,0.153898,0.170027,0.162634,0.19422,0.0840054,0.105511,0.116935,0.135753,0.126344,0.149866,0.16129,5.24557,5.18935,1.70277,1.84427,0.0891841,0.0702087,-9999,-9999,-9999,-9999,-9.82512,-9.89384,5.81323,5.6758,0.174818,0.162331,-9999,-9999,-9999,-9999,5.23762,5.21209,1.66442,1.80387,0.0986717,0.0759013,-9999,-9999,-9999,-9999,-9.74322,-9.89345,5.90756,5.67453,0.17794,0.166493,-9999,-9999,-9999,-9999,4.6679,4.87155,5.16207,5.24557,5.41977,5.48327,5.54971,4.70169,4.77788,4.86384,5.21169,5.24557,5.25502,5.44623,0.0265655,0.0550285,0.0227704,0.0891841,0.12334,0.174573,0.13093,0.0436433,0.028463,0.0550285,0.0759013,0.0891841,0.100569,0.117647,-10.6639,-10.3724,-9.89432,-9.73996,-9.70985,-9.66884,-9.60015,-10.6213,-10.4442,-10.308,-9.89384,-9.73996,-9.73996,-9.68955,0.106139,0.0936524,0.162331,0.17794,0.191467,0.189386,0.208117,0.114464,0.0457856,0.0738814,0.162331,0.17794,0.17794,0.188345,5.74186,5.74186,5.63053,0.0553123,5.27204,5.44543,5.48849,5.53338,5.67211,5.74186,5.95842,5.61087,5.56047,5.59118,0.0405401,5.41963,5.46566,5.47665,5.53435,5.6249,5.67211,5.7496,10.2371,10.2371,10.224,0.0666615,9.71491,9.86212,9.9453,10.1697,10.3188,10.521,10.8642,9.98829,9.94812,10.075,0.0616438,9.7032,9.77174,9.81681,9.92459,10.233,10.3601,10.6917,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
200706,19.467,0.958333,16.978,2.066,0.954167,20.712,3.113,0.960417,19.362,16.373,2.53,20.857,3.201,19.443,0.958333,16.987,2.048,0.954167,20.671,3.015,0.960417,485.792,-9999,-9999,287.139,287.139,0,-9999,-9999,346.239,346.239,0,362.076,0.958333,358.26,361.953,0.958333,9.036,0.958333,8.682,8.918,0.958333,98.178,98.178,0,2.232,2.232,0,2.189,2.354,0.704167,0.439097774,0.645833333,168.0925128,0.922222222,588.7354916,0.923611111,-9999,-9999,-9999,-9999,-9999,-9999,376.53,0.724306,18.128,-9999,-9999,-9999,-9999,-9999,0.534028,-9999,-9999,-9999,-9999,-9999,5.25,-9999,-9999,-9999,-9999,-9999,0.534028,-9999,-9999,-9999,-9999,-9999,-9999,-9999,122.424,-9999,-9999,-9999,59.579,-9999,-9999,-9999,-9999,-9999,16,32,0,0,-6.56087,-6.46617,0.340278,0.313194,-9999,-9999,-9999,-9999,-6.6701,-6.48033,0.366667,0.315278,-9999,-9999,-9999,-9999,-6.42223,-6.42589,0.357326,0.313611,0.0498517,0.0485858,-6.7286,-6.67868,-6.64478,-6.54732,-6.26257,-6.21476,-5.8329,-6.67823,-6.65687,-6.60941,-6.51957,-6.44737,-6.31526,-5.8329,0.39375,0.383333,0.354861,0.292361,0.44375,0.455556,0.229167,0.399306,0.415972,0.344444,0.320139,0.299306,0.281944,0.229167,6.30795,6.64844,1.70325,1.69187,0.139583,0.122917,-9999,-9999,-9999,-9999,-12.6375,-12.6709,8.81403,8.87774,0.440625,0.408333,-9999,-9999,-9999,-9999,5.97812,6.64284,1.78077,1.66675,0.152083,0.122917,-9999,-9999,-9999,-9999,-12.6305,-12.6885,8.76197,8.83066,0.473958,0.411458,-9999,-9999,-9999,-9999,5.68484,5.81363,5.8409,6.30795,6.64844,6.90003,7.27805,5.81414,5.86391,6.19046,6.5639,6.68539,6.90052,7.27805,0.18125,0.170833,0.1625,0.139583,0.122917,0.110417,0.1,0.170833,0.164583,0.141667,0.122917,0.116667,0.110417,0.1,-12.7169,-12.6894,-12.6507,-12.589,-12.3077,-12.2259,-11.8749,-12.7151,-12.6996,-12.6885,-12.6401,-12.5747,-12.5,-12.0703,0.421875,0.404167,0.476042,0.361458,0.585417,0.573958,0.258333,0.407292,0.416667,0.411458,0.434375,0.498958,0.526042,0.29375,6.86148,6.86148,6.61358,0.047502,5.86766,6.22974,6.51639,6.68763,6.77693,6.85299,6.88133,6.77693,6.72837,6.45117,0.0526188,5.92539,5.99755,6.20387,6.53103,6.71751,6.82203,6.86224,13.3418,13.3418,13.0395,0.068519,11.7632,12.6227,12.8823,13.1704,13.3495,13.3863,13.4129,13.3734,13.3985,12.8734,0.0711284,11.9887,12.4735,12.5192,12.9126,13.2992,13.3599,13.4124,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
