TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_DIF,PPFD_DIF_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_4,TS_F_MDS_5,TS_F_MDS_6,TS_F_MDS_7,TS_F_MDS_8,TS_F_MDS_9,TS_F_MDS_10,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,TS_F_MDS_4_QC,TS_F_MDS_5_QC,TS_F_MDS_6_QC,TS_F_MDS_7_QC,TS_F_MDS_8_QC,TS_F_MDS_9_QC,TS_F_MDS_10_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_3,SWC_F_MDS_4,SWC_F_MDS_5,SWC_F_MDS_6,SWC_F_MDS_7,SWC_F_MDS_8,SWC_F_MDS_9,SWC_F_MDS_10,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,SWC_F_MDS_3_QC,SWC_F_MDS_4_QC,SWC_F_MDS_5_QC,SWC_F_MDS_6_QC,SWC_F_MDS_7_QC,SWC_F_MDS_8_QC,SWC_F_MDS_9_QC,SWC_F_MDS_10_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_CUT_REF,NEE_VUT_REF,NEE_CUT_REF_QC,NEE_VUT_REF_QC,NEE_CUT_REF_RANDUNC,NEE_VUT_REF_RANDUNC,NEE_CUT_REF_JOINTUNC,NEE_VUT_REF_JOINTUNC,NEE_CUT_USTAR50,NEE_VUT_USTAR50,NEE_CUT_USTAR50_QC,NEE_VUT_USTAR50_QC,NEE_CUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_RANDUNC,NEE_CUT_USTAR50_JOINTUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_CUT_MEAN,NEE_VUT_MEAN,NEE_CUT_MEAN_QC,NEE_VUT_MEAN_QC,NEE_CUT_SE,NEE_VUT_SE,NEE_CUT_05,NEE_CUT_16,NEE_CUT_25,NEE_CUT_50,NEE_CUT_75,NEE_CUT_84,NEE_CUT_95,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_CUT_05_QC,NEE_CUT_16_QC,NEE_CUT_25_QC,NEE_CUT_50_QC,NEE_CUT_75_QC,NEE_CUT_84_QC,NEE_CUT_95_QC,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_CUT_REF_NIGHT,NEE_VUT_REF_NIGHT,NEE_CUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_SD,NEE_CUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_QC,NEE_CUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_CUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_CUT_REF_DAY,NEE_VUT_REF_DAY,NEE_CUT_REF_DAY_SD,NEE_VUT_REF_DAY_SD,NEE_CUT_REF_DAY_QC,NEE_VUT_REF_DAY_QC,NEE_CUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_RANDUNC,NEE_CUT_REF_DAY_JOINTUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_CUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT,NEE_CUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_SD,NEE_CUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_QC,NEE_CUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_CUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_CUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY,NEE_CUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_SD,NEE_CUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_QC,NEE_CUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_CUT_USTAR50_DAY_JOINTUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_CUT_05_NIGHT,NEE_CUT_16_NIGHT,NEE_CUT_25_NIGHT,NEE_CUT_50_NIGHT,NEE_CUT_75_NIGHT,NEE_CUT_84_NIGHT,NEE_CUT_95_NIGHT,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_CUT_05_NIGHT_QC,NEE_CUT_16_NIGHT_QC,NEE_CUT_25_NIGHT_QC,NEE_CUT_50_NIGHT_QC,NEE_CUT_75_NIGHT_QC,NEE_CUT_84_NIGHT_QC,NEE_CUT_95_NIGHT_QC,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_CUT_05_DAY,NEE_CUT_16_DAY,NEE_CUT_25_DAY,NEE_CUT_50_DAY,NEE_CUT_75_DAY,NEE_CUT_84_DAY,NEE_CUT_95_DAY,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_CUT_05_DAY_QC,NEE_CUT_16_DAY_QC,NEE_CUT_25_DAY_QC,NEE_CUT_50_DAY_QC,NEE_CUT_75_DAY_QC,NEE_CUT_84_DAY_QC,NEE_CUT_95_DAY_QC,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,RECO_NT_CUT_REF,RECO_NT_CUT_USTAR50,RECO_NT_CUT_MEAN,RECO_NT_CUT_SE,RECO_NT_CUT_05,RECO_NT_CUT_16,RECO_NT_CUT_25,RECO_NT_CUT_50,RECO_NT_CUT_75,RECO_NT_CUT_84,RECO_NT_CUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,GPP_NT_CUT_REF,GPP_NT_CUT_USTAR50,GPP_NT_CUT_MEAN,GPP_NT_CUT_SE,GPP_NT_CUT_05,GPP_NT_CUT_16,GPP_NT_CUT_25,GPP_NT_CUT_50,GPP_NT_CUT_75,GPP_NT_CUT_84,GPP_NT_CUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,RECO_DT_CUT_REF,RECO_DT_CUT_USTAR50,RECO_DT_CUT_MEAN,RECO_DT_CUT_SE,RECO_DT_CUT_05,RECO_DT_CUT_16,RECO_DT_CUT_25,RECO_DT_CUT_50,RECO_DT_CUT_75,RECO_DT_CUT_84,RECO_DT_CUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,GPP_DT_CUT_REF,GPP_DT_CUT_USTAR50,GPP_DT_CUT_MEAN,GPP_DT_CUT_SE,GPP_DT_CUT_05,GPP_DT_CUT_16,GPP_DT_CUT_25,GPP_DT_CUT_50,GPP_DT_CUT_75,GPP_DT_CUT_84,GPP_DT_CUT_95,RECO_SR,RECO_SR_N
200701,-4.61,0.989247,-4.855,1.699,1,-4.239,1.249,0.974194,-4.076,-4.467,1.806,-3.487,1.365,-4.584,0.989247,-4.855,1.699,1,-4.175,1.301,0.974194,138.49,50.541,0.980511,58.371,52.663,0.980511,256.882,0.989247,261.856,257.019,0.989247,230.765,0.979839,248.838,230.715,0.979839,1.135,0.989247,1.372,1.139,0.989247,98.525,98.596,1,0.847,0.135,0.981183,3.852,4.062,0.905914,0.54476236,0.891801075,5.405267494,0.967741935,101.1101656,0.967741935,65.00433757,0.967741935,10.8456685,0.967741935,293.4792778,0.967741935,391.404,1,0.899,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,19.408,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.978495,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.79125,-9999,-9999,0.145947,3.45216,-9999,-9999,0.475819,-9999,-9999,28.9032,19.0968,28.9032,19.0645,0.540182,0.536541,0.986559,0.986559,0.0150669,0.0149562,0.0191661,0.0223085,0.538861,0.535778,0.987231,0.985887,0.0150585,0.0149841,0.0191595,0.0223272,0.537288,0.535075,0.984761,0.981166,0.00189481,0.00215853,0.511969,0.525519,0.530065,0.538438,0.547187,0.549211,0.551154,0.512053,0.516101,0.525453,0.535594,0.545711,0.549206,0.551221,0.952957,0.967742,0.979167,0.987231,0.992608,0.991935,0.991263,0.971102,0.969758,0.967742,0.985887,0.992608,0.991935,0.991263,0.506468,0.506468,0.343469,0.343469,1,1,0.0179064,0.0178669,0.0220941,0.0230643,0.540637,0.531889,0.582757,0.57243,0.967233,0.967233,0.024445,0.0240501,0.032487,0.0324753,0.504233,0.5104,0.345717,0.341345,1,1,0.0178878,0.017931,0.022079,0.0231139,0.540816,0.524041,0.582638,0.557301,0.968846,0.965535,0.0244458,0.0241016,0.0324876,0.0325135,0.479283,0.485407,0.504247,0.509588,0.511272,0.511292,0.512125,0.473286,0.482121,0.484622,0.507895,0.510964,0.511292,0.512125,0.993326,0.995551,1,1,1,1,1,0.993326,1,1,1,1,1,1,0.508208,0.511639,0.51368,0.540867,0.552297,0.554434,0.559426,0.508205,0.510776,0.512456,0.540994,0.55056,0.554422,0.559426,0.94236,0.948896,0.955688,0.972241,0.981919,0.980221,0.978608,0.94236,0.948896,0.959083,0.972241,0.978693,0.980221,0.978608,0.503026,0.501059,0.497582,0.0011425,0.483262,0.486485,0.49456,0.498765,0.502312,0.503026,0.505608,0.503159,0.498449,0.498751,0.000951996,0.484109,0.493801,0.497791,0.499944,0.50283,0.503113,0.504922,-0.0469532,-0.0347189,-0.0374932,0.00154776,-0.0508389,-0.0480618,-0.0469532,-0.0389675,-0.0297066,-0.0287916,-0.0241974,-0.0480618,-0.0404125,-0.0385373,0.00137755,-0.0508439,-0.0478965,-0.0463033,-0.0406829,-0.0316152,-0.0290929,-0.0259425,0.638699,0.665167,0.6259,0.00608628,0.564429,0.594735,0.596542,0.614807,0.660241,0.665254,0.698979,0.598871,0.661168,0.629211,0.00556801,0.5706,0.596542,0.598871,0.625178,0.661026,0.663517,0.690197,0.0456534,0.0622563,0.0405089,0.0027571,0.0204407,0.0235672,0.0245185,0.031868,0.0568332,0.0611063,0.0690253,0.0253911,0.0560149,0.0406728,0.00270621,0.0218413,0.0237049,0.0248865,0.0313832,0.0564254,0.0595986,0.0703004,-9999,-9999
200702,-8.95,1,-9.676,1.838,1,-8.041,1.545,1,-9.839,-10.582,2.175,-8.916,1.855,-8.95,1,-9.676,1.838,1,-8.041,1.545,1,201.702,99.846,0.995536,112.138,100.299,0.995536,220.527,1,219.812,220.527,1,199.593,0.995536,191.599,199.629,0.995536,1.011,1,1.151,1.011,1,98.573,98.581,0.713542,0.457,0.068,1,4.053,4.494,0.997768,0.6030467,0.997767857,27.14138945,1,191.0669704,1,108.2461313,1,19.54835168,1,273.0837946,1,389.577,1,-0.103,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,17.958,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0483631,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.82373,-9999,-9999,0.119307,26.0505,-9999,-9999,0.612676,-9999,-9999,26.6786,21.3214,26.6786,21.3214,0.508064,0.511025,0.994792,0.994792,0.015281,0.014838,0.0193171,0.0185982,0.508644,0.509193,0.994792,0.994792,0.0152719,0.014856,0.0193099,0.0186126,0.510407,0.515433,0.990048,0.985472,0.00206154,0.00242339,0.483557,0.499028,0.502308,0.508729,0.519312,0.522662,0.529373,0.496683,0.501969,0.505739,0.510497,0.522585,0.524395,0.541808,0.998512,0.998512,0.997024,0.994792,0.985863,0.984375,0.968006,0.998512,0.997768,0.997024,0.997024,0.984375,0.973958,0.966518,0.421725,0.424457,0.28778,0.287273,0.998626,0.998626,0.0179771,0.0173379,0.0244556,0.024983,0.572007,0.574545,0.573204,0.563494,0.989943,0.989943,0.0243517,0.0238276,0.0253067,0.0248818,0.420748,0.421367,0.287247,0.284123,0.998626,0.998626,0.0179593,0.0173412,0.0244425,0.0249853,0.574386,0.574339,0.574969,0.563545,0.989943,0.989943,0.0243454,0.0238303,0.0253006,0.0248844,0.385383,0.404168,0.405476,0.420895,0.43016,0.437328,0.444841,0.400355,0.405476,0.411137,0.421793,0.437118,0.44145,0.455271,1,1,1,0.998626,0.983923,0.983923,0.969221,1,1,1,0.983923,0.971866,0.983923,0.969221,0.562467,0.572007,0.574339,0.577418,0.582463,0.58578,0.589145,0.571354,0.574386,0.57669,0.579118,0.585897,0.588718,0.600933,0.996676,0.989943,0.989943,0.993267,0.984918,0.976391,0.984918,0.988242,0.989943,0.993267,0.993267,0.976314,0.968275,0.96325,0.399946,0.392134,0.402135,0.00220777,0.384858,0.390447,0.395604,0.400198,0.406305,0.408662,0.426469,0.400198,0.396875,0.397438,0.00167806,0.371018,0.385818,0.390693,0.397371,0.404978,0.405884,0.410178,-0.107048,-0.117059,-0.113297,0.000820436,-0.122071,-0.119474,-0.116857,-0.113383,-0.111094,-0.106291,-0.105515,-0.105541,-0.111769,-0.11297,0.000897027,-0.123844,-0.118206,-0.117059,-0.112676,-0.110514,-0.105388,-0.105038,0.631233,0.591674,0.587706,0.00386507,0.540149,0.55396,0.573782,0.591859,0.598793,0.618405,0.626568,0.593018,0.618522,0.589513,0.00369513,0.547763,0.558897,0.574769,0.591274,0.60202,0.616555,0.622209,0.0328046,0.0234235,0.024825,0.00133235,0.00279353,0.0175306,0.0222332,0.0256123,0.0297811,0.0322853,0.0340102,0.0346228,0.0313817,0.0238078,0.00131585,0.00288067,0.0175032,0.0220284,0.0239671,0.0299465,0.0313817,0.0339374,-9999,-9999
200703,0.294,0.988575,-0.746,2.653,1,1.302,2.265,0.978065,0.16,-0.892,2.687,1.187,2.354,0.289,0.988575,-0.746,2.653,1,1.293,2.262,0.978065,292.26,143.48,0.989247,146.581,145.438,0.989247,262.507,0.988575,266.813,262.136,0.988575,249.406,0.988575,255.586,249.076,0.988575,2.502,0.988575,2.348,2.492,0.988575,98.967,99.009,0.998656,1.617,0.988,0.978495,3.876,4.284,0.953629,0.570854189,0.953629032,68.62527064,0.96438172,290.2859685,0.96438172,152.8902114,0.96438172,23.38706226,0.96438172,314.1717347,0.96438172,392.894,1,0.576,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,13.855,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,6.25601,-9999,-9999,0.187766,35.3291,-9999,-9999,0.799902,-9999,-9999,23.6774,24.3226,23.6774,24.3226,0.715586,0.716862,0.994624,0.994624,0.0163103,0.0159977,0.01654,0.0166374,0.720389,0.717295,0.994624,0.994624,0.016313,0.0159997,0.0165426,0.0166394,0.719323,0.720288,0.989449,0.98419,0.00117206,0.00173255,0.711966,0.715444,0.7157,0.717806,0.720389,0.720938,0.72408,0.707813,0.715053,0.715452,0.717706,0.720784,0.724191,0.739551,0.968414,0.994624,0.994624,0.99328,0.994624,0.988575,0.995296,0.969086,0.994624,0.994624,0.994624,0.994624,0.995296,0.982527,0.713852,0.715092,0.360711,0.361244,1,1,0.0208562,0.0202616,0.022379,0.022639,0.674631,0.675783,0.710377,0.709447,0.989287,0.989287,0.0234499,0.023228,0.024298,0.0241002,0.7151,0.711753,0.361127,0.360278,1,1,0.0207838,0.0202053,0.0223115,0.0225886,0.682562,0.679894,0.717343,0.708269,0.989287,0.989287,0.0235174,0.023215,0.0243632,0.0240877,0.698405,0.704664,0.706073,0.712228,0.7151,0.720892,0.724051,0.697446,0.703607,0.70561,0.712086,0.72033,0.723805,0.729463,0.97195,1,1,1,1,0.995792,0.995792,0.973352,0.97195,1,0.976157,0.995792,0.995792,0.995792,0.672504,0.674631,0.67625,0.680773,0.684689,0.687358,0.697712,0.672621,0.673959,0.67625,0.6811,0.684753,0.68681,0.707675,0.987997,0.989287,0.969654,0.989287,0.989175,0.990577,0.990577,0.984014,0.984014,0.969654,0.989175,0.989175,0.9618,0.944465,0.791185,0.797535,0.808895,0.00605477,0.788934,0.790548,0.791387,0.799938,0.808897,0.812381,0.837257,0.791387,0.801564,0.802528,0.00255937,0.788871,0.790661,0.791185,0.799293,0.805512,0.808712,0.826591,0.0784495,0.0802396,0.0886069,0.00462871,0.0711651,0.074665,0.0759424,0.0828325,0.0881894,0.0969605,0.106418,0.0759424,0.0811745,0.0832049,0.00188324,0.0655992,0.0740948,0.0753702,0.0812786,0.0849963,0.089737,0.10411,0.763274,0.780376,0.780071,0.0114048,0.72064,0.723675,0.736851,0.752788,0.779652,0.840353,0.904236,0.746959,0.745856,0.761203,0.0058109,0.721179,0.722516,0.733333,0.755705,0.77261,0.784602,0.841173,0.0706051,0.0965586,0.0958404,0.00592619,0.0605711,0.0655288,0.0684104,0.0863751,0.100261,0.138224,0.17447,0.0814436,0.0699718,0.0858123,0.00378009,0.0605711,0.0648741,0.0673658,0.079693,0.0964531,0.101284,0.137809,-9999,-9999
200704,4.894,0.978472,3.344,1.876,1,6.005,2.547,0.963095,4.608,2.664,2.358,6,3.05,4.831,0.978472,3.344,1.876,1,5.896,2.584,0.963095,385.566,189.135,0.979861,196.742,185.992,0.979861,277.046,0.978472,282.699,277.416,0.978472,273.048,0.978472,277.213,273.196,0.978472,4.701,0.978472,3.859,4.524,0.978472,98.447,98.499,1,1.655,1.156,0.965972,3.618,4.144,0.940972,0.565668857,0.918055556,101.8816669,0.954861111,379.7020095,0.954861111,174.7206437,0.954861111,26.89228785,0.954861111,336.0147004,0.954861111,389.258,1,4.29,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,12.177,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.509028,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,13.8208,-9999,-9999,0.353057,60.4993,-9999,-9999,0.999623,-9999,-9999,20.3333,27.6667,20.3333,27.6667,0.983668,0.98487,0.983333,0.983333,0.019428,0.0194716,0.0215207,0.0236818,0.983154,0.986562,0.983333,0.980556,0.0193947,0.0194056,0.0214907,0.0236276,0.986094,0.990131,0.97349,0.967309,0.00196406,0.00369627,0.973096,0.974564,0.980054,0.984159,0.986451,0.993078,1.00347,0.970885,0.974564,0.978245,0.985264,0.989774,1.00152,1.01606,0.983333,0.983333,0.983333,0.96875,0.980556,0.977778,0.9125,0.983333,0.983333,0.983333,0.96875,0.979861,0.954167,0.954167,1.37978,1.3825,0.502724,0.504034,0.975,0.975,0.0272471,0.027344,0.0329349,0.0335116,0.647906,0.647941,1.00336,1.0034,0.98945,0.98945,0.0255738,0.0254741,0.0268037,0.0282767,1.37699,1.38544,0.500909,0.502152,0.975,0.975,0.0271273,0.0273422,0.0328358,0.0335102,0.649034,0.64858,1.00581,0.9943,0.98945,0.984729,0.0255719,0.0254712,0.0268019,0.028274,1.34337,1.34844,1.35246,1.37095,1.38432,1.38544,1.39547,1.34292,1.34726,1.35166,1.36885,1.38432,1.38601,1.39482,0.975,0.975,0.975,0.951579,0.975,0.975,0.971667,0.860459,0.975,0.975,0.961579,0.975,0.946491,0.971667,0.645731,0.648391,0.648698,0.654586,0.659981,0.664443,0.687977,0.647525,0.648682,0.649034,0.655706,0.661708,0.67323,0.724572,0.987069,0.984729,0.98945,0.983539,0.98945,0.98945,0.962164,0.98945,0.98945,0.98945,0.98945,0.97069,0.96835,0.94695,1.62191,1.65535,1.65458,0.00934814,1.56768,1.58905,1.5976,1.64085,1.68235,1.73304,1.76644,1.60049,1.63339,1.64172,0.00833301,1.55937,1.58707,1.59389,1.63838,1.66769,1.68513,1.74294,0.654297,0.668785,0.66445,0.0085335,0.570862,0.609843,0.619942,0.654539,0.698236,0.706501,0.761173,0.627397,0.650232,0.655623,0.00769111,0.573984,0.608248,0.615309,0.652116,0.681414,0.697314,0.753575,1.49665,1.49431,1.41144,0.0110226,1.28698,1.33087,1.33858,1.43351,1.46095,1.47963,1.4967,1.46077,1.46509,1.42887,0.0100459,1.30797,1.33764,1.37871,1.44538,1.47963,1.49665,1.49738,0.560246,0.568256,0.524538,0.00651077,0.461168,0.467226,0.482262,0.534008,0.560246,0.565054,0.577119,0.577517,0.561914,0.535193,0.00593564,0.4622,0.477735,0.498985,0.547909,0.566641,0.571037,0.577517,-9999,-9999
200705,14.088,0.988575,11.675,2.534,1,15.488,3.308,0.98172,13.954,10.986,2.699,15.689,3.393,14.002,0.988575,11.675,2.534,1,15.35,3.221,0.98172,455.004,260.848,0.989247,263.376,257.014,0.989247,309.392,0.988575,316.016,309.785,0.988575,327.981,0.988575,322.569,328.1,0.988575,8.122,0.988575,7.219,7.971,0.988575,99.053,99.129,1,1.42,1.438,0.983199,3.1,3.566,0.950941,0.479207152,0.948924731,147.7161321,0.967741935,528.2121512,0.967741935,208.8918517,0.967741935,37.93365731,0.967741935,384.7266597,0.967741935,387.746,0.999328,11.187,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,9.901,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,43.2834,-9999,-9999,0.748055,72.5765,-9999,-9999,1.13978,-9999,-9999,17.6774,30.3226,17.0645,30.2258,-0.272219,-0.275335,0.94422,0.943548,0.053026,0.05314,0.0628405,0.0627617,-0.274145,-0.269469,0.94422,0.940188,0.0530631,0.0529333,0.0628718,0.0625868,-0.310586,-0.308455,0.944506,0.935417,0.00499322,0.00657442,-0.395162,-0.349539,-0.317033,-0.309515,-0.291509,-0.282095,-0.272219,-0.376527,-0.349609,-0.317617,-0.308004,-0.291203,-0.28282,-0.275335,0.866935,0.922715,0.935484,0.952957,0.948253,0.929435,0.94422,0.922043,0.922715,0.964382,0.969758,0.949597,0.9375,0.943548,4.07183,4.06422,0.958243,0.959943,0.960995,0.959098,0.0410942,0.0420778,0.0995281,0.112496,-2.72233,-2.7228,3.88442,3.88361,0.934131,0.934131,0.0765064,0.0764617,0.0994328,0.117993,4.0567,4.027,0.960561,0.958086,0.960995,0.959098,0.0417534,0.0416355,0.0998021,0.112331,-2.71668,-2.69293,3.87993,3.83665,0.934166,0.928859,0.0764511,0.0762424,0.0993903,0.117851,3.79708,3.93618,3.95867,4.03381,4.09919,4.11747,4.17892,3.93618,3.95133,3.96918,4.06422,4.11747,4.15999,4.30457,0.992621,0.992621,0.992621,0.959098,0.9572,0.9572,0.917563,0.992621,0.992621,0.992621,0.959098,0.9572,0.953405,0.909973,-2.93381,-2.83135,-2.78908,-2.72439,-2.71651,-2.70433,-2.68903,-2.98969,-2.89637,-2.83264,-2.75287,-2.72065,-2.71664,-2.69882,0.879003,0.912968,0.914008,0.935206,0.935206,0.949913,0.958411,0.803524,0.890662,0.911855,0.925668,0.934131,0.935206,0.956296,4.77564,4.94655,4.98033,0.0320396,4.74101,4.7579,4.79197,4.93694,5.17807,5.19564,5.29391,4.7579,4.88798,4.91794,0.0316022,4.59465,4.74101,4.77564,4.88798,5.0827,5.14258,5.224,5.08984,5.21602,5.28878,0.0330054,5.04047,5.07253,5.08985,5.2183,5.47135,5.52768,5.60752,5.0728,5.16213,5.22853,0.0320697,4.9451,5.05272,5.08852,5.16645,5.40654,5.46581,5.59757,3.96454,3.85111,3.88108,0.0511823,3.39611,3.62827,3.68858,3.83215,3.96454,4.14444,4.57801,3.99753,3.73966,3.84192,0.0471839,3.37012,3.55227,3.66001,3.82694,3.94636,3.99808,4.379,4.55644,4.55551,4.61278,0.0337128,4.34271,4.42079,4.45833,4.55644,4.63296,4.8653,5.0619,4.53289,4.50782,4.56347,0.0307254,4.34588,4.38918,4.42515,4.52415,4.62056,4.66366,4.92795,-9999,-9999
